data,ano,mes,trimestre,semestre,uf,regiao,governo,preco_medio_imovel,variacao_preco_anual,tx_ocupacao_%,inadimplencia_aluguel_%,vendas_totais_10k_hab,rotacao_imoveis,perc_vista_%,perc_financiamento_%,perc_mcmv_%,perc_imovel_usado_%,perc_terreno_zero_%,indice_aluguel_yoy_%,qualidade_vida_score,indice_crise,saude_mercado,abandono_violencia_por_10k,abandono_desastre_por_10k,abandono_vontade_por_10k,abandono_total_por_10k,aumento_moradores_por_10k,invasao_terrenos_por_10k,pessoas_alugam_proprio_10k,pessoas_vendem_proprio_10k
2019-01-01,2019,1,1,1,MG,Sudeste,Bolsonaro,365300.0,-3.2830288588827083,87.6,5.6,18.8,19.400000000000002,34.4,25.6,7.0,70.1,7.9,5.5,6.78,0.17400000000000004,0.0,52.3,0.0,31.2,83.5,0.0,6.6,0.6,0.5
2019-02-01,2019,2,1,1,MG,Sudeste,Bolsonaro,348100.0,-2.356241234221601,88.3,6.5,19.0,19.6,32.5,27.5,6.5,70.4,7.6,4.2,6.71,0.1885,0.0,30.5,0.0,31.2,61.7,0.0,5.7,0.6,0.5
2019-03-01,2019,3,1,1,MG,Sudeste,Bolsonaro,355700.0,-9.51411854489952,88.4,5.5,19.9,20.599999999999998,35.1,24.9,7.5,69.3,8.1,3.5,6.68,0.16799999999999998,0.0,48.7,0.0,31.3,80.0,0.0,6.1,0.7,0.7
2019-04-01,2019,4,2,1,MG,Sudeste,Bolsonaro,362500.0,-3.0489435677988785,88.3,5.4,17.4,18.2,32.3,27.7,7.1,70.8,7.6,5.8,6.74,0.1665,0.0,32.9,0.0,31.3,64.2,0.0,7.2,0.8,0.4
2019-05-01,2019,5,2,1,MG,Sudeste,Bolsonaro,358500.0,-5.284015852047553,87.1,4.7,20.7,21.3,30.8,29.2,7.4,70.9,7.5,6.0,6.65,0.1585,0.0,43.2,0.0,31.3,74.5,0.0,6.0,0.6,0.5
2019-06-01,2019,6,2,1,MG,Sudeste,Bolsonaro,338900.0,-14.785013829519734,88.5,5.5,18.8,19.5,31.5,28.5,7.3,69.4,7.8,5.6,6.82,0.16749999999999998,0.0,44.1,0.0,31.3,75.4,0.0,6.4,0.7,0.6
2019-07-01,2019,7,3,2,MG,Sudeste,Bolsonaro,360900.0,-5.10123586642125,86.3,6.0,19.8,20.5,30.4,29.6,6.6,69.2,7.6,5.3,6.81,0.1885,0.0,68.6,0.0,31.4,100.0,0.0,7.8,0.7,0.4
2019-08-01,2019,8,3,2,MG,Sudeste,Bolsonaro,351100.0,-1.6802016241948992,86.2,6.3,17.8,18.3,34.6,25.4,7.6,69.0,8.3,5.8,6.93,0.195,0.0,58.5,0.0,31.4,89.9,0.0,7.0,0.5,0.6
2019-09-01,2019,9,3,2,MG,Sudeste,Bolsonaro,372000.0,0.8130081300812941,86.3,5.3,18.8,19.5,29.0,31.0,6.1,70.4,7.4,5.5,6.74,0.1745,0.0,55.7,0.0,31.4,87.1,0.0,6.9,0.7,0.6
2019-10-01,2019,10,4,2,MG,Sudeste,Bolsonaro,346400.0,-10.83655083655084,87.2,4.8,22.1,22.700000000000003,31.6,28.4,6.9,68.6,8.5,5.1,6.68,0.16,0.0,54.4,0.0,31.4,85.8,0.0,7.8,0.6,0.4
2019-11-01,2019,11,4,2,MG,Sudeste,Bolsonaro,375100.0,-0.7409367557554947,87.8,6.0,19.2,20.0,25.5,34.5,7.3,70.0,8.1,5.7,6.78,0.181,0.0,47.2,0.0,31.5,78.7,0.0,5.7,0.8,0.6
2019-12-01,2019,12,4,2,MG,Sudeste,Bolsonaro,359300.0,-3.439935501209357,86.7,5.7,18.9,19.599999999999998,28.0,32.0,6.0,71.8,8.8,4.9,6.73,0.1805,0.0,47.3,0.0,31.5,78.8,0.0,8.7,0.7,0.6
2020-01-01,2020,1,1,1,MG,Sudeste,Bolsonaro,370400.0,1.3961127840131482,86.7,5.3,21.4,22.2,30.5,29.5,5.3,70.5,7.4,4.6,6.79,0.1725,0.0,54.7,0.0,31.5,86.2,0.0,6.6,0.8,0.5
2020-02-01,2020,2,1,1,MG,Sudeste,Bolsonaro,357700.0,2.7578282102844076,86.6,5.7,20.0,20.9,31.2,28.8,6.4,72.6,8.2,4.5,6.63,0.181,0.0,51.7,0.0,31.6,83.30000000000001,0.0,8.1,0.9,0.3
2020-03-01,2020,3,1,1,MG,Sudeste,Bolsonaro,363800.0,2.277199887545689,88.4,5.2,17.8,18.5,30.5,29.5,8.3,70.1,8.4,4.8,6.74,0.162,0.0,63.2,0.0,31.6,94.80000000000001,0.0,6.3,0.7,0.4
2020-04-01,2020,4,2,1,MG,Sudeste,Bolsonaro,359800.0,-0.7448275862068976,87.8,4.8,18.9,19.599999999999998,27.7,32.3,6.7,71.0,7.8,4.8,6.78,0.157,0.0,60.7,0.0,31.6,92.30000000000001,0.0,7.4,0.7,0.5
2020-05-01,2020,5,2,1,MG,Sudeste,Bolsonaro,347200.0,-3.1520223152022298,87.3,5.0,20.5,21.3,32.4,27.6,8.3,69.0,8.4,4.5,6.72,0.1635,0.0,47.2,0.0,31.6,78.80000000000001,0.0,7.7,0.8,0.6
2020-06-01,2020,6,2,1,MG,Sudeste,Bolsonaro,365700.0,7.907937444673951,88.4,5.5,21.2,21.8,30.9,29.1,7.0,70.7,8.5,5.2,6.66,0.16799999999999998,0.0,54.3,0.0,31.6,85.9,0.0,6.9,0.6,0.6
2020-07-01,2020,7,3,2,MG,Sudeste,Bolsonaro,356300.0,-1.2745912995289599,87.6,5.0,18.5,19.2,32.8,27.2,7.7,70.5,7.1,5.7,6.83,0.16200000000000006,0.0,54.8,0.0,31.7,86.5,0.0,7.9,0.7,0.6
2020-08-01,2020,8,3,2,MG,Sudeste,Bolsonaro,364600.0,3.845058387923661,88.1,5.2,19.7,20.3,28.5,31.5,6.8,69.0,8.0,5.5,6.7,0.16350000000000006,0.0,58.3,0.0,31.7,90.0,0.0,5.3,0.6,0.5
2020-09-01,2020,9,3,2,MG,Sudeste,Bolsonaro,349200.0,-6.129032258064515,86.8,5.5,19.5,20.3,34.9,25.1,5.9,68.5,8.1,5.6,6.8,0.176,0.0,56.0,0.0,31.7,87.7,0.0,5.4,0.8,0.4
2020-10-01,2020,10,4,2,MG,Sudeste,Bolsonaro,366500.0,5.8025404157043825,88.0,4.8,19.2,19.8,31.4,28.6,7.2,70.1,8.0,5.3,6.77,0.156,0.0,40.8,0.0,31.8,72.6,0.0,6.7,0.6,0.5
2020-11-01,2020,11,4,2,MG,Sudeste,Bolsonaro,356700.0,-4.905358571047724,88.0,5.1,22.4,23.099999999999998,33.2,26.8,7.4,70.5,7.5,4.8,6.8,0.16199999999999998,0.0,47.7,0.0,31.8,79.5,0.0,7.0,0.7,0.6
2020-12-01,2020,12,4,2,MG,Sudeste,Bolsonaro,346600.0,-3.5346507097133273,87.9,4.9,20.8,21.400000000000002,30.6,29.4,6.8,69.4,8.1,5.6,6.86,0.1585,0.0,56.4,0.0,31.8,88.2,0.0,6.2,0.6,0.5
2021-01-01,2021,1,1,1,MG,Sudeste,Bolsonaro,376500.0,1.6468682505399679,88.3,4.5,18.5,19.2,31.6,28.4,7.6,69.4,7.6,8.2,6.69,0.1485,0.0,43.2,0.0,31.8,75.0,0.0,8.1,0.7,0.4
2021-02-01,2021,2,1,1,MG,Sudeste,Bolsonaro,389700.0,8.946044171093103,87.7,5.3,21.5,22.2,32.7,27.3,7.0,71.0,8.1,7.9,6.78,0.16749999999999998,0.0,42.4,0.0,31.9,74.3,0.0,7.3,0.7,0.5
2021-03-01,2021,3,1,1,MG,Sudeste,Bolsonaro,401400.0,10.335349092908185,88.3,5.2,20.1,20.700000000000003,34.1,25.9,7.4,70.0,8.0,7.5,6.79,0.1625,0.0,33.8,0.0,31.9,65.69999999999999,0.0,7.5,0.6,0.6
2021-04-01,2021,4,2,1,MG,Sudeste,Bolsonaro,392200.0,9.005002779321835,87.6,5.0,21.8,22.6,31.1,28.9,7.5,70.0,7.9,9.8,6.9,0.16200000000000006,0.0,59.8,0.0,31.9,91.69999999999999,0.0,5.6,0.8,0.5
2021-05-01,2021,5,2,1,MG,Sudeste,Bolsonaro,403400.0,16.186635944700466,88.1,6.0,17.7,18.3,30.9,29.1,7.5,69.6,8.6,8.1,6.8,0.17950000000000005,0.0,46.1,0.0,31.9,78.0,0.0,6.3,0.6,0.5
2021-06-01,2021,6,2,1,MG,Sudeste,Bolsonaro,383700.0,4.922067268252661,87.4,4.9,19.5,20.3,29.4,30.6,6.1,69.2,8.3,8.0,6.9,0.16099999999999995,0.0,38.4,0.0,31.9,70.3,0.0,6.8,0.8,0.5
2021-07-01,2021,7,3,2,MG,Sudeste,Bolsonaro,398300.0,11.787819253438103,88.5,4.9,20.8,21.5,27.3,32.7,7.3,69.6,8.3,9.1,6.94,0.1555,0.0,49.0,0.0,32.0,81.0,0.0,7.2,0.7,0.6
2021-08-01,2021,8,3,2,MG,Sudeste,Bolsonaro,395700.0,8.529895776193097,88.6,5.1,21.5,22.1,32.8,27.2,7.1,70.7,8.2,9.3,6.73,0.15900000000000003,0.0,49.9,0.0,32.0,81.9,0.0,7.9,0.6,0.5
2021-09-01,2021,9,3,2,MG,Sudeste,Bolsonaro,365100.0,4.553264604811003,87.5,5.1,19.1,19.900000000000002,30.9,29.1,6.6,70.0,7.3,9.5,6.83,0.16449999999999998,0.0,43.9,0.0,32.0,75.9,0.0,8.4,0.8,0.6
2021-10-01,2021,10,4,2,MG,Sudeste,Bolsonaro,393500.0,7.366984993178716,87.8,4.8,20.2,21.099999999999998,31.7,28.3,6.5,69.4,7.5,9.7,6.75,0.157,0.0,44.4,0.0,32.1,76.5,0.0,7.6,0.9,0.5
2021-11-01,2021,11,4,2,MG,Sudeste,Bolsonaro,408100.0,14.40986823661341,88.3,5.1,22.1,22.700000000000003,30.7,29.3,7.9,70.3,8.5,7.7,6.83,0.16049999999999998,0.0,42.9,0.0,32.1,75.0,0.0,8.3,0.6,0.7
2021-12-01,2021,12,4,2,MG,Sudeste,Bolsonaro,393500.0,13.53144835545297,87.1,4.9,19.4,19.799999999999997,30.0,30.0,6.8,72.0,8.0,9.5,6.91,0.1625,0.0,50.9,0.0,32.1,83.0,0.0,7.5,0.4,0.5
2022-01-01,2022,1,1,1,MG,Sudeste,Bolsonaro,415600.0,10.385126162018587,88.0,5.2,25.8,26.5,30.9,29.1,5.9,70.7,8.6,5.1,6.96,0.164,0.0,32.5,0.0,32.1,64.6,0.0,7.8,0.7,0.5
2022-02-01,2022,2,1,1,MG,Sudeste,Bolsonaro,420700.0,7.954837054144215,87.4,5.2,26.3,27.2,32.0,28.0,7.1,68.8,7.5,3.1,6.83,0.16699999999999995,0.0,34.8,0.0,32.2,67.0,0.0,7.0,0.9,0.6
2022-03-01,2022,3,1,1,MG,Sudeste,Bolsonaro,420300.0,4.7085201793722,88.5,4.8,25.2,26.099999999999998,28.7,31.3,6.3,69.9,8.6,4.8,6.82,0.1535,0.0,45.1,0.0,32.2,77.30000000000001,0.0,5.8,0.9,0.6
2022-04-01,2022,4,2,1,MG,Sudeste,Bolsonaro,430000.0,9.637939826619068,88.7,4.7,24.5,25.1,29.8,30.2,7.1,70.6,8.5,4.8,6.85,0.1505,0.0,53.9,0.0,32.2,86.1,0.0,9.9,0.6,0.6
2022-05-01,2022,5,2,1,MG,Sudeste,Bolsonaro,408400.0,1.2394645513138292,88.3,4.3,25.9,26.5,31.8,28.2,8.9,69.3,7.8,4.9,6.81,0.1445,0.0,38.2,0.0,32.2,70.4,0.0,6.9,0.6,0.5
2022-06-01,2022,6,2,1,MG,Sudeste,Bolsonaro,411500.0,7.245243679958291,88.7,5.8,24.9,25.7,32.0,28.0,6.6,69.1,7.7,5.0,6.75,0.1725,0.0,35.2,0.0,32.2,67.4,0.0,7.7,0.8,0.6
2022-07-01,2022,7,3,2,MG,Sudeste,Bolsonaro,420300.0,5.523474767763004,88.4,5.2,25.7,26.4,31.2,28.8,7.0,69.1,7.8,3.9,6.85,0.162,0.0,38.5,0.0,32.3,70.8,0.0,6.4,0.7,0.6
2022-08-01,2022,8,3,2,MG,Sudeste,Bolsonaro,396800.0,0.27798837503159035,86.5,4.7,26.9,27.599999999999998,35.2,24.8,6.2,69.8,8.0,5.2,6.83,0.1615,0.0,33.7,0.0,32.3,66.0,0.0,5.2,0.7,0.5
2022-09-01,2022,9,3,2,MG,Sudeste,Bolsonaro,416400.0,14.050944946589983,86.7,5.2,26.6,27.200000000000003,32.2,27.8,7.4,69.1,8.6,5.2,6.92,0.1705,0.0,31.9,0.0,32.3,64.19999999999999,0.0,7.8,0.6,0.7
2022-10-01,2022,10,4,2,MG,Sudeste,Bolsonaro,410700.0,4.37102922490471,88.9,5.7,25.6,26.3,34.1,25.9,6.7,69.5,7.6,6.4,6.95,0.16949999999999998,0.0,40.4,0.0,32.3,72.69999999999999,0.0,6.6,0.7,0.5
2022-11-01,2022,11,4,2,MG,Sudeste,Bolsonaro,411100.0,0.7351139426611031,88.1,5.4,23.3,23.900000000000002,34.1,25.9,8.2,70.9,7.9,5.4,6.87,0.16750000000000007,0.0,49.8,0.0,32.4,82.19999999999999,0.0,10.4,0.6,0.5
2022-12-01,2022,12,4,2,MG,Sudeste,Bolsonaro,401300.0,1.9822109275730693,87.1,4.6,26.2,26.7,31.7,28.3,6.0,69.2,7.6,4.9,6.83,0.1565,0.0,41.7,0.0,32.4,74.1,0.0,8.1,0.5,0.5
2023-01-01,2023,1,1,1,MG,Sudeste,Lula,384700.0,-7.435033686236769,92.6,4.2,26.8,27.5,32.9,27.1,11.0,70.8,9.1,6.2,6.78,0.12100000000000004,0.0,44.9,0.0,32.4,77.3,0.0,8.4,0.7,0.5
2023-02-01,2023,2,1,1,MG,Sudeste,Lula,393600.0,-6.441644877584974,93.7,3.1,27.1,27.6,31.4,28.6,10.5,68.5,8.1,5.4,6.72,0.09349999999999997,0.0,49.4,0.0,32.4,81.8,0.0,6.5,0.5,0.4
2023-03-01,2023,3,1,1,MG,Sudeste,Lula,394900.0,-6.043302403045447,92.1,3.5,27.2,27.8,36.6,23.4,10.2,69.7,8.8,4.8,6.53,0.10950000000000004,0.0,33.7,0.0,32.5,66.2,0.0,8.1,0.6,0.6
2023-04-01,2023,4,2,1,MG,Sudeste,Lula,370000.0,-13.953488372093027,93.0,3.1,29.4,29.9,33.8,26.2,11.1,70.0,9.6,5.0,6.57,0.09699999999999998,0.0,56.3,0.0,32.5,88.8,0.0,6.4,0.5,0.7
2023-05-01,2023,5,2,1,MG,Sudeste,Lula,414000.0,1.3712047012732542,94.0,3.4,25.8,26.400000000000002,34.2,25.8,10.2,69.1,8.4,4.4,6.79,0.09800000000000003,0.0,38.7,0.0,32.5,71.2,0.0,7.6,0.6,0.5
2023-06-01,2023,6,2,1,MG,Sudeste,Lula,400400.0,-2.697448359659782,92.6,3.5,26.8,27.5,29.2,30.8,10.9,68.7,8.9,5.4,6.65,0.10700000000000004,0.0,50.1,0.0,32.5,82.6,0.0,6.7,0.7,0.5
2023-07-01,2023,7,3,2,MG,Sudeste,Lula,397500.0,-5.424696645253391,91.8,3.5,28.4,28.9,34.9,25.1,11.7,70.5,8.9,4.5,6.7,0.11100000000000004,0.0,29.4,0.0,32.6,62.0,0.0,6.8,0.5,0.6
2023-08-01,2023,8,3,2,MG,Sudeste,Lula,406700.0,2.4949596774193505,92.0,3.3,27.9,28.799999999999997,30.3,29.7,9.9,68.8,9.0,3.6,6.76,0.10599999999999998,0.0,41.6,0.0,32.6,74.2,0.0,6.3,0.9,0.5
2023-09-01,2023,9,3,2,MG,Sudeste,Lula,392800.0,-5.66762728146013,93.4,4.3,27.7,28.5,35.7,24.3,12.6,69.8,8.4,6.1,6.73,0.11899999999999997,1.350000000000037,24.2,0.0,32.6,56.8,0.0,9.2,0.8,0.5
2023-10-01,2023,10,4,2,MG,Sudeste,Lula,404600.0,-1.4852690528366241,92.0,3.4,27.3,28.2,30.6,29.4,11.1,67.8,8.6,4.4,6.79,0.10799999999999998,0.0,53.5,0.0,32.6,86.1,0.0,7.4,0.9,0.4
2023-11-01,2023,11,4,2,MG,Sudeste,Lula,406200.0,-1.1919241060569186,92.4,3.4,26.0,26.8,30.9,29.1,11.0,69.5,8.7,4.4,6.82,0.10599999999999998,0.0,27.4,0.0,32.7,60.1,0.0,8.1,0.8,0.7
2023-12-01,2023,12,4,2,MG,Sudeste,Lula,399400.0,-0.47346125093445934,91.7,3.2,27.0,27.7,31.2,28.8,9.7,68.3,8.4,5.3,6.75,0.10549999999999998,0.0,40.7,0.0,32.7,73.4,0.0,7.0,0.7,0.6
2024-01-01,2024,1,1,1,MG,Sudeste,Lula,400300.0,4.055107876267217,92.2,3.9,28.6,29.400000000000002,31.2,28.8,9.2,69.6,8.3,5.0,6.89,0.11699999999999998,0.0,36.9,0.0,32.7,69.6,0.0,6.7,0.8,0.6
2024-02-01,2024,2,1,1,MG,Sudeste,Lula,414100.0,5.208333333333326,92.2,3.6,26.9,27.4,33.3,26.7,11.1,72.6,9.0,5.5,6.77,0.11099999999999999,0.0,35.4,0.0,32.8,68.19999999999999,0.0,6.4,0.5,0.6
2024-03-01,2024,3,1,1,MG,Sudeste,Lula,398600.0,0.9369460622942416,92.0,3.6,27.6,28.200000000000003,28.9,31.1,11.4,70.6,9.1,4.4,6.88,0.11199999999999999,0.0,40.3,0.0,32.8,73.1,0.0,8.5,0.6,0.5
2024-04-01,2024,4,2,1,MG,Sudeste,Lula,403000.0,8.918918918918916,93.2,2.7,25.2,26.0,32.5,27.5,10.2,72.1,9.5,4.3,6.84,0.08799999999999998,0.0,33.2,0.0,32.8,66.0,0.0,6.9,0.8,0.6
2024-05-01,2024,5,2,1,MG,Sudeste,Lula,403300.0,-2.584541062801937,92.5,3.8,23.8,24.6,29.2,30.8,10.9,70.6,8.9,4.6,6.95,0.11349999999999998,0.0,32.0,0.0,32.8,64.8,0.0,7.9,0.8,0.6
2024-06-01,2024,6,2,1,MG,Sudeste,Lula,396200.0,-1.0489510489510523,92.1,3.7,28.1,28.8,30.6,29.4,10.4,69.3,9.3,6.2,6.99,0.11350000000000005,0.0,35.2,0.0,32.8,68.0,0.0,7.5,0.7,0.6
2024-07-01,2024,7,3,2,MG,Sudeste,Lula,387500.0,-2.515723270440251,93.0,3.4,28.2,28.9,32.0,28.0,12.8,70.8,8.7,6.0,6.87,0.10299999999999998,0.0,32.6,0.0,32.9,65.5,0.0,6.0,0.7,0.7
2024-08-01,2024,8,3,2,MG,Sudeste,Lula,392300.0,-3.540693385788052,92.6,4.0,26.2,26.8,31.3,28.7,10.7,68.4,9.2,4.6,6.85,0.11700000000000003,0.0,35.3,0.0,32.9,68.19999999999999,0.0,4.2,0.6,0.7
2024-09-01,2024,9,3,2,MG,Sudeste,Lula,397300.0,1.1456211812627348,91.4,3.4,27.8,28.3,31.7,28.3,10.9,69.1,8.6,4.0,6.8,0.11099999999999999,0.0,35.3,0.0,32.9,68.19999999999999,0.0,6.9,0.5,0.8
2024-10-01,2024,10,4,2,MG,Sudeste,Lula,405700.0,0.2718734552644486,92.4,3.1,27.9,28.599999999999998,26.1,33.9,11.9,70.4,9.2,5.8,6.91,0.09999999999999998,0.0,35.8,0.0,33.0,68.8,0.0,5.3,0.7,0.6
2024-11-01,2024,11,4,2,MG,Sudeste,Lula,384800.0,-5.268340718857701,93.5,4.7,29.6,30.200000000000003,32.1,27.9,11.2,69.5,9.2,6.3,6.81,0.12649999999999997,0.0,29.4,0.0,33.0,62.4,0.0,4.5,0.6,0.7
2024-12-01,2024,12,4,2,MG,Sudeste,Lula,407000.0,1.9028542814221394,91.9,4.0,27.8,28.5,30.3,29.7,9.5,69.6,9.4,4.3,6.85,0.12049999999999998,0.0,44.4,0.0,33.0,77.4,0.0,7.0,0.7,0.6
2025-01-01,2025,1,1,1,MG,Sudeste,Lula,397100.0,-0.7994004496627571,92.3,3.9,27.8,28.5,33.8,26.2,11.5,70.1,8.3,4.6,7.08,0.11650000000000003,0.0,34.3,0.0,33.0,67.3,0.0,7.6,0.7,0.6
2025-02-01,2025,2,1,1,MG,Sudeste,Lula,409500.0,-1.1108427915962338,93.0,4.6,27.4,28.099999999999998,31.3,28.7,10.9,71.4,8.8,5.7,6.94,0.12699999999999997,0.0,32.1,0.0,33.0,65.1,0.0,5.4,0.7,0.5
2025-03-01,2025,3,1,1,MG,Sudeste,Lula,405600.0,1.7561465127947873,92.8,3.6,29.0,29.6,34.0,26.0,12.7,69.3,9.6,5.6,6.96,0.10800000000000004,0.0,32.8,0.0,33.1,65.9,0.0,7.4,0.6,0.6
2025-04-01,2025,4,2,1,MG,Sudeste,Lula,405500.0,0.6203473945409321,93.5,3.2,26.7,27.3,32.5,27.5,11.2,70.6,8.1,4.1,6.86,0.09649999999999997,0.0,45.7,0.0,33.1,78.80000000000001,0.0,7.3,0.6,0.5
2025-05-01,2025,5,2,1,MG,Sudeste,Lula,405600.0,0.5702950657079153,91.2,3.8,27.1,28.0,32.6,27.4,10.5,69.9,8.9,5.6,6.9,0.11999999999999998,0.0,45.3,0.0,33.1,78.4,0.0,5.4,0.9,0.7
2025-06-01,2025,6,2,1,MG,Sudeste,Lula,402900.0,1.6910651186269554,92.9,3.7,25.6,26.3,35.3,24.7,12.3,70.0,10.0,3.9,7.04,0.10949999999999999,0.0,36.0,0.0,33.1,69.1,0.0,7.4,0.7,0.4
2025-07-01,2025,7,3,2,MG,Sudeste,Lula,389400.0,0.4903225806451639,92.0,3.7,25.1,25.700000000000003,31.6,28.4,10.9,71.3,9.3,5.4,6.96,0.11399999999999999,0.0,48.9,0.0,33.2,82.1,0.0,7.7,0.6,0.6
2025-08-01,2025,8,3,2,MG,Sudeste,Lula,403400.0,2.8294672444557634,93.0,3.8,26.8,27.400000000000002,32.4,27.6,10.5,69.4,9.5,4.0,6.89,0.11099999999999997,5.350000000000001,22.8,0.0,33.2,56.0,0.0,7.9,0.6,0.6
2025-09-01,2025,9,3,2,MG,Sudeste,Lula,419100.0,5.48703750314623,93.3,3.2,28.3,29.0,33.7,26.3,11.8,70.3,8.5,5.1,7.04,0.09750000000000003,0.0,47.9,0.0,33.2,81.1,0.0,8.1,0.7,0.5
2025-10-01,2025,10,4,2,MG,Sudeste,Lula,379400.0,-6.48262262755731,93.7,3.9,23.4,24.0,33.4,26.6,10.7,69.2,9.2,5.6,6.93,0.10949999999999997,0.0,52.8,0.0,33.2,86.0,0.0,7.8,0.6,0.6
2025-11-01,2025,11,4,2,MG,Sudeste,Lula,397400.0,3.274428274428276,93.2,3.8,28.1,28.900000000000002,32.5,27.5,10.7,72.0,8.8,5.0,6.82,0.10999999999999997,0.0,35.6,0.0,33.3,68.9,0.0,6.4,0.8,0.4
2025-12-01,2025,12,4,2,MG,Sudeste,Lula,406500.0,-0.12285012285012664,92.0,3.9,28.1,28.8,28.9,31.1,9.4,68.7,8.8,5.1,7.08,0.11799999999999998,0.0,44.6,0.0,33.3,77.9,0.0,4.0,0.7,0.4
2015-01-01,2015,1,1,1,RJ,Sudeste,Dilma,440600.0,,90.3,8.8,23.4,24.599999999999998,21.2,40.8,5.9,77.5,7.9,5.3,5.85,0.2245,0.0,141.2,0.0,30.0,171.2,0.0,31.3,1.2,0.9
2015-02-01,2015,2,1,1,RJ,Sudeste,Dilma,463800.0,,92.3,8.7,23.6,24.8,20.6,41.4,7.5,75.0,8.4,6.3,5.97,0.21250000000000002,0.0,150.7,0.0,30.1,180.79999999999998,0.0,32.1,1.2,1.0
2015-03-01,2015,3,1,1,RJ,Sudeste,Dilma,464400.0,,91.6,8.8,23.3,24.5,24.6,37.4,7.5,75.2,7.7,4.6,5.89,0.21800000000000005,0.0,148.1,0.0,30.1,178.2,0.0,33.8,1.2,1.1
2015-04-01,2015,4,2,1,RJ,Sudeste,Dilma,477500.0,,92.1,9.1,21.3,22.6,19.6,42.4,7.0,76.4,8.0,4.3,5.79,0.22150000000000003,0.0,126.3,0.0,30.1,156.4,0.0,33.3,1.3,1.0
2015-05-01,2015,5,2,1,RJ,Sudeste,Dilma,469700.0,,91.1,8.2,23.9,25.099999999999998,20.0,42.0,7.9,76.3,7.8,4.4,5.91,0.20850000000000002,0.0,148.6,0.0,30.1,178.7,0.0,35.9,1.2,0.9
2015-06-01,2015,6,2,1,RJ,Sudeste,Dilma,459600.0,,91.0,9.5,23.1,24.3,22.3,39.7,7.0,76.3,7.1,5.2,5.9,0.235,0.0,133.4,0.0,30.1,163.5,0.0,34.5,1.2,1.0
2015-07-01,2015,7,3,2,RJ,Sudeste,Dilma,476200.0,,90.3,8.9,23.5,24.7,21.9,40.1,7.5,76.2,7.2,5.2,5.84,0.2265,0.0,157.3,0.0,30.2,187.5,0.0,35.8,1.2,1.0
2015-08-01,2015,8,3,2,RJ,Sudeste,Dilma,448300.0,,92.1,9.0,23.7,24.9,21.9,40.1,7.5,77.4,8.5,5.4,5.94,0.21950000000000003,0.0,146.1,0.0,30.2,176.29999999999998,0.0,33.6,1.2,1.0
2015-09-01,2015,9,3,2,RJ,Sudeste,Dilma,456900.0,,91.7,9.5,21.5,22.7,24.2,37.8,7.6,75.7,8.7,4.0,5.87,0.23149999999999998,0.0,145.1,0.0,30.2,175.29999999999998,0.0,34.6,1.2,0.9
2015-10-01,2015,10,4,2,RJ,Sudeste,Dilma,473600.0,,92.5,9.2,23.4,24.5,23.4,38.6,6.8,76.1,7.9,5.4,5.82,0.22149999999999997,0.0,152.7,0.0,30.2,182.89999999999998,0.0,35.6,1.1,0.8
2015-11-01,2015,11,4,2,RJ,Sudeste,Dilma,452100.0,,90.9,9.6,23.2,24.2,26.1,35.9,7.4,76.5,8.5,4.2,5.8,0.2375,0.0,144.8,0.0,30.3,175.10000000000002,0.0,34.0,1.0,1.1
2015-12-01,2015,12,4,2,RJ,Sudeste,Dilma,456800.0,,91.4,9.3,22.0,23.2,26.0,36.0,6.8,76.0,7.6,5.4,5.94,0.229,0.0,129.0,0.0,30.3,159.3,0.0,36.0,1.2,1.0
2016-01-01,2016,1,1,1,RJ,Sudeste,Dilma,460800.0,4.584657285519755,90.1,10.0,22.1,23.3,24.0,38.0,7.1,76.4,8.2,6.3,5.91,0.24950000000000006,0.0,154.2,0.0,30.3,184.5,0.0,36.4,1.2,1.0
2016-02-01,2016,2,1,1,RJ,Sudeste,Dilma,452200.0,-2.501078050883998,90.0,9.4,23.0,24.1,22.9,39.1,6.8,75.9,7.1,4.4,5.89,0.238,0.0,145.4,0.0,30.4,175.8,0.0,35.6,1.1,1.1
2016-03-01,2016,3,1,1,RJ,Sudeste,Dilma,458900.0,-1.1843238587424643,91.5,9.1,24.0,25.3,21.5,40.5,7.3,75.0,7.3,5.4,5.95,0.22449999999999998,0.0,145.5,0.0,30.4,175.9,0.0,36.6,1.3,1.0
2016-04-01,2016,4,2,1,RJ,Sudeste,Dilma,467500.0,-2.0942408376963373,90.6,9.1,21.7,23.0,17.9,44.1,6.8,78.4,8.4,5.8,5.88,0.22900000000000004,0.0,151.0,0.0,30.4,181.4,0.0,35.7,1.3,0.9
2016-05-01,2016,5,2,1,RJ,Sudeste,Dilma,444600.0,-5.343836491377473,91.3,9.4,22.4,23.7,17.8,44.2,7.2,76.4,8.2,5.2,5.93,0.23150000000000004,0.0,161.8,0.0,30.4,192.20000000000002,0.0,35.1,1.3,0.8
2016-06-01,2016,6,2,1,RJ,Sudeste,Dilma,457900.0,-0.36988685813751365,90.1,8.7,21.7,23.0,23.4,38.6,7.1,75.3,8.1,5.6,6.0,0.22350000000000003,0.0,148.2,0.0,30.4,178.6,0.0,36.1,1.3,0.8
