data,uf,regiao,governo,preco_medio_imovel,tx_ocupacao_%,inadimplencia_aluguel_%,vendas_totais_10k_hab,perc_vista_%,perc_financiamento_%,perc_mcmv_%,perc_imovel_usado_%,perc_terreno_zero_%,qualidade_vida_score,abandono_violencia_por_10k,abandono_desastre_por_10k,abandono_vontade_por_10k,aumento_moradores_por_10k,invasao_terrenos_por_10k,pessoas_alugam_proprio_10k,pessoas_vendem_proprio_10k,indice_aluguel_yoy_%
2022-05,RJ,Sudeste,Bolsonaro,460000.0,87.8,7.0,25.7,33.0,27.0,6.5,69.6,7.8,5.96,123.0,0.0,32.2,0.0,33.3,0.8,0.6,5.0
2022-05,SP,Sudeste,Bolsonaro,552400.0,87.6,4.4,24.6,27.3,32.7,5.1,70.9,8.3,7.09,60.4,0.0,32.2,0.0,12.0,0.7,0.7,5.7
2022-05,BA,Nordeste,Bolsonaro,311400.0,88.5,4.8,23.0,31.5,28.5,9.3,70.7,8.3,6.18,53.0,0.0,32.2,0.0,17.8,0.6,0.5,5.0
2022-05,MG,Sudeste,Bolsonaro,408400.0,88.3,4.3,25.9,31.8,28.2,8.9,69.3,7.8,6.81,38.2,0.0,32.2,0.0,6.9,0.6,0.5,4.9
2022-05,RS,Sul,Bolsonaro,443700.0,89.0,5.9,24.1,30.6,29.4,6.0,71.8,7.9,7.1,35.4,0.0,32.2,0.0,5.5,0.8,0.5,5.5
2022-05,SC,Sul,Bolsonaro,516800.0,92.1,4.3,30.3,30.3,29.7,4.7,66.0,10.6,7.54,38.7,0.0,22.6,25.8,3.6,0.7,0.5,7.6
2022-05,AM,Norte,Bolsonaro,390100.0,87.4,4.9,23.2,29.6,30.4,8.6,69.7,7.7,6.32,54.1,0.0,32.2,0.0,15.1,0.7,0.7,6.1
2022-05,DF,Centro-Oeste,Bolsonaro,488300.0,87.5,5.1,24.7,32.6,27.4,6.9,70.2,8.3,7.19,48.4,0.0,32.2,0.0,8.4,0.6,0.5,6.4
2022-05,GO,Centro-Oeste,Bolsonaro,355800.0,88.2,4.5,24.9,31.6,28.4,9.0,70.5,10.7,6.71,38.0,0.0,32.2,0.0,6.5,0.7,0.4,5.0
2022-06,CE,Nordeste,Bolsonaro,376000.0,87.4,5.0,24.8,32.5,27.5,12.1,69.7,11.2,6.66,44.4,0.0,32.2,0.0,8.8,0.6,0.6,5.1
2022-06,RJ,Sudeste,Bolsonaro,493100.0,87.9,8.0,24.5,33.1,26.9,4.7,69.8,7.9,5.96,121.4,0.0,32.2,0.0,33.6,0.7,0.6,5.9
2022-06,SP,Sudeste,Bolsonaro,561500.0,88.5,5.3,25.1,29.8,30.2,4.1,70.1,7.7,7.13,71.8,0.0,32.2,0.0,12.7,0.6,0.6,4.3
2022-06,BA,Nordeste,Bolsonaro,301600.0,88.0,4.6,26.4,32.0,28.0,8.4,68.5,8.3,6.11,44.4,0.0,32.2,0.0,18.1,0.8,0.5,5.0
2022-06,MG,Sudeste,Bolsonaro,411500.0,88.7,5.8,24.9,32.0,28.0,6.6,69.1,7.7,6.75,35.2,0.0,32.2,0.0,7.7,0.8,0.6,5.0
2022-06,RS,Sul,Bolsonaro,430500.0,88.2,4.8,26.3,30.6,29.4,4.9,70.7,8.2,6.97,37.0,0.0,32.2,0.0,5.3,0.6,0.5,4.8
2022-06,SC,Sul,Bolsonaro,539100.0,91.4,3.9,31.5,31.4,28.6,7.1,64.9,10.2,7.39,41.0,0.0,22.6,26.0,3.6,0.6,0.6,7.5
2022-06,AM,Norte,Bolsonaro,367400.0,88.0,4.4,24.7,31.2,28.8,7.9,68.9,7.8,6.21,64.1,0.0,32.2,0.0,14.7,0.7,0.5,5.2
2022-06,DF,Centro-Oeste,Bolsonaro,512900.0,88.6,4.3,23.7,35.1,24.9,7.0,68.8,7.4,7.23,48.8,0.0,32.2,0.0,8.6,0.9,0.5,5.0
2022-06,GO,Centro-Oeste,Bolsonaro,375900.0,86.9,5.1,25.6,29.7,30.3,9.0,69.2,12.5,6.64,53.1,0.0,32.2,0.0,6.2,0.8,0.6,5.3
2022-07,CE,Nordeste,Bolsonaro,403200.0,87.8,4.1,24.6,33.7,26.3,12.6,70.3,11.4,6.56,15.8,0.0,32.3,0.0,8.3,1.1,0.4,6.1
2022-07,RJ,Sudeste,Bolsonaro,489700.0,89.2,7.7,25.7,32.8,27.2,6.4,69.5,8.0,5.86,123.1,0.0,32.3,0.0,32.5,0.7,0.5,4.8
2022-07,SP,Sudeste,Bolsonaro,564700.0,89.4,4.4,24.9,31.7,28.3,4.5,70.0,8.7,7.19,72.7,0.0,32.3,0.0,12.9,0.7,0.4,4.9
2022-07,BA,Nordeste,Bolsonaro,305600.0,88.3,5.4,26.9,34.4,25.6,8.4,68.2,8.7,6.26,61.5,0.0,32.3,0.0,16.6,0.7,0.6,6.1
2022-07,MG,Sudeste,Bolsonaro,420300.0,88.4,5.2,25.7,31.2,28.8,7.0,69.1,7.8,6.85,38.5,0.0,32.3,0.0,6.4,0.7,0.6,3.9
2022-07,RS,Sul,Bolsonaro,429300.0,87.9,5.0,24.8,28.8,31.2,6.4,70.6,8.2,7.08,54.3,0.0,32.3,0.0,6.2,0.7,0.6,3.9
2022-07,SC,Sul,Bolsonaro,535800.0,89.9,4.9,31.1,34.3,25.7,6.1,64.0,11.1,7.37,34.0,0.0,22.6,26.2,3.0,0.8,0.7,7.4
2022-07,AM,Norte,Bolsonaro,364900.0,87.9,4.8,25.6,30.0,30.0,7.3,70.5,8.5,6.61,54.8,0.0,32.3,0.0,13.7,0.8,0.5,5.6
2022-07,DF,Centro-Oeste,Bolsonaro,507200.0,88.2,5.3,25.1,31.8,28.2,5.9,71.9,7.5,7.17,35.1,0.0,32.3,0.0,8.8,0.7,0.6,5.7
2022-07,GO,Centro-Oeste,Bolsonaro,370400.0,88.1,4.8,25.5,28.5,31.5,8.4,68.5,12.0,6.58,38.2,0.0,32.3,0.0,6.8,0.6,0.7,5.7
2022-08,CE,Nordeste,Bolsonaro,375900.0,88.9,4.8,24.7,32.6,27.4,12.3,72.0,10.6,6.43,33.4,0.0,32.3,0.0,7.6,0.9,0.5,5.2
2022-08,RJ,Sudeste,Bolsonaro,467500.0,88.4,7.3,24.0,33.2,26.8,5.9,71.2,8.7,6.06,124.1,0.0,32.3,0.0,32.6,0.8,0.6,5.1
2022-08,SP,Sudeste,Bolsonaro,558200.0,89.0,5.0,25.8,33.4,26.6,5.9,69.8,8.2,6.92,55.7,0.0,32.3,0.0,13.3,0.7,0.6,4.0
2022-08,BA,Nordeste,Bolsonaro,310500.0,87.8,4.7,26.1,32.4,27.6,7.2,69.0,8.5,6.28,54.2,0.0,32.3,0.0,19.7,0.7,0.8,5.0
2022-08,MG,Sudeste,Bolsonaro,396800.0,86.5,4.7,26.9,35.2,24.8,6.2,69.8,8.0,6.83,33.7,0.0,32.3,0.0,5.2,0.7,0.5,5.2
2022-08,RS,Sul,Bolsonaro,445900.0,88.2,4.8,25.9,33.1,26.9,5.7,70.1,8.3,7.16,37.0,0.0,32.3,0.0,7.3,0.6,0.6,5.4
2022-08,SC,Sul,Bolsonaro,540500.0,91.7,4.4,29.5,32.9,27.1,5.3,65.3,10.7,7.47,35.5,0.0,22.6,26.3,4.4,0.6,0.5,7.1
2022-08,AM,Norte,Bolsonaro,381700.0,87.5,5.1,23.6,32.6,27.4,7.8,72.2,8.0,6.22,74.3,0.0,32.3,0.0,13.8,0.6,0.6,6.2
2022-08,DF,Centro-Oeste,Bolsonaro,498900.0,87.3,4.8,22.8,33.4,26.6,7.2,70.0,7.3,7.29,59.1,0.0,32.3,0.0,8.5,0.6,0.5,5.2
2022-08,GO,Centro-Oeste,Bolsonaro,366000.0,88.4,5.0,23.6,32.4,27.6,8.0,70.2,11.0,6.47,31.2,0.0,32.3,0.0,5.7,0.8,0.6,5.6
2022-09,CE,Nordeste,Bolsonaro,394000.0,87.4,3.3,25.2,32.3,27.7,12.1,70.4,11.0,6.63,33.2,0.0,32.3,0.0,7.4,0.7,0.4,4.5
2022-09,RJ,Sudeste,Bolsonaro,484500.0,88.1,7.8,24.8,29.5,30.5,6.8,69.3,7.9,5.92,140.6,0.0,32.3,0.0,33.0,0.5,0.5,4.2
2022-09,SP,Sudeste,Bolsonaro,570700.0,88.2,5.0,24.2,35.5,24.5,7.6,69.7,8.2,7.08,65.2,0.0,32.3,0.0,11.7,0.6,0.5,5.3
2022-09,BA,Nordeste,Bolsonaro,303400.0,88.4,3.9,25.0,34.7,25.3,9.1,68.5,6.9,6.23,44.8,0.0,32.3,0.0,17.4,0.7,0.6,4.1
2022-09,MG,Sudeste,Bolsonaro,416400.0,86.7,5.2,26.6,32.2,27.8,7.4,69.1,8.6,6.92,31.9,0.0,32.3,0.0,7.8,0.6,0.7,5.2
2022-09,RS,Sul,Bolsonaro,437500.0,89.6,4.3,23.5,34.0,26.0,5.4,69.4,8.4,7.14,54.2,0.0,32.3,0.0,4.7,0.8,0.5,6.1
2022-09,SC,Sul,Bolsonaro,528000.0,92.0,3.9,30.2,32.5,27.5,6.4,64.2,11.4,7.52,35.0,0.0,22.6,26.5,3.2,0.8,0.6,6.7
2022-09,AM,Norte,Bolsonaro,383000.0,87.2,4.6,24.9,30.2,29.8,8.6,70.8,7.0,6.31,53.2,0.0,32.3,0.0,13.5,0.7,0.5,4.6
2022-09,DF,Centro-Oeste,Bolsonaro,525300.0,89.0,4.0,24.3,31.8,28.2,6.6,71.5,7.4,7.12,46.1,0.0,32.3,0.0,9.5,0.6,0.5,4.4
2022-09,GO,Centro-Oeste,Bolsonaro,355600.0,88.6,4.8,24.6,34.2,25.8,7.1,68.7,12.0,6.51,36.1,0.0,32.3,0.0,5.7,0.8,0.5,4.8
2022-10,CE,Nordeste,Bolsonaro,389400.0,88.0,4.5,27.8,32.3,27.7,13.2,70.8,11.0,6.59,27.5,0.0,32.3,0.0,8.3,0.6,0.6,5.9
2022-10,RJ,Sudeste,Bolsonaro,514100.0,89.5,7.8,24.2,33.4,26.6,7.2,69.1,7.8,5.95,142.7,0.0,32.3,0.0,31.5,0.9,0.6,5.3
2022-10,SP,Sudeste,Bolsonaro,561000.0,88.3,4.7,26.9,32.5,27.5,7.0,69.1,8.0,7.14,61.4,0.0,32.3,0.0,10.9,0.7,0.6,6.5
2022-10,BA,Nordeste,Bolsonaro,311000.0,88.2,5.4,27.0,36.8,23.2,9.2,69.0,7.7,6.21,52.9,0.0,32.3,0.0,18.5,0.7,0.6,4.6
2022-10,MG,Sudeste,Bolsonaro,410700.0,88.9,5.7,25.6,34.1,25.9,6.7,69.5,7.6,6.95,40.4,0.0,32.3,0.0,6.6,0.7,0.5,6.4
2022-10,RS,Sul,Bolsonaro,425600.0,88.5,5.0,23.6,34.5,25.5,6.7,71.6,7.7,7.07,46.8,0.0,32.3,0.0,6.0,0.6,0.6,4.0
2022-10,SC,Sul,Bolsonaro,552900.0,90.4,3.3,32.2,30.9,29.1,5.4,65.7,11.2,7.65,43.8,0.0,22.6,26.7,2.8,0.6,0.7,7.5
2022-10,AM,Norte,Bolsonaro,362400.0,88.4,5.1,23.7,30.2,29.8,7.9,70.3,6.8,6.25,68.2,0.0,32.3,0.0,14.5,0.8,0.5,5.9
2022-10,DF,Centro-Oeste,Bolsonaro,514400.0,88.0,4.9,25.6,31.2,28.8,6.4,70.6,7.9,7.24,46.3,0.0,32.3,0.0,10.1,0.7,0.5,5.3
2022-10,GO,Centro-Oeste,Bolsonaro,366200.0,87.7,5.3,24.5,33.6,26.4,8.1,69.1,11.7,6.55,27.8,0.0,32.3,0.0,7.8,0.9,0.4,5.8
2022-11,CE,Nordeste,Bolsonaro,390200.0,88.3,4.0,25.8,30.2,29.8,11.7,70.6,10.1,6.48,27.5,0.0,32.4,0.0,11.0,0.8,0.5,5.4
2022-11,RJ,Sudeste,Bolsonaro,496800.0,88.0,7.9,27.4,30.8,29.2,6.3,70.2,7.4,6.02,126.5,0.0,32.4,0.0,32.7,0.9,0.5,5.8
2022-11,SP,Sudeste,Bolsonaro,573600.0,87.6,4.9,24.1,31.0,29.0,4.0,69.0,7.3,7.22,75.2,0.0,32.4,0.0,12.6,0.8,0.6,6.0
2022-11,BA,Nordeste,Bolsonaro,302700.0,88.7,5.0,23.4,38.2,21.8,8.8,70.1,8.6,6.17,57.9,0.0,32.4,0.0,18.0,0.5,0.5,5.4
2022-11,MG,Sudeste,Bolsonaro,411100.0,88.1,5.4,23.3,34.1,25.9,8.2,70.9,7.9,6.87,49.8,0.0,32.4,0.0,10.4,0.6,0.5,5.4
2022-11,RS,Sul,Bolsonaro,413200.0,88.4,5.0,26.8,34.6,25.4,6.9,67.8,8.5,6.92,51.6,0.0,32.4,0.0,6.3,0.6,0.5,3.6
2022-11,SC,Sul,Bolsonaro,548000.0,93.5,3.9,31.0,34.6,25.4,4.9,63.9,11.0,7.42,29.5,0.0,22.7,26.8,2.6,0.7,0.7,7.8
2022-11,AM,Norte,Bolsonaro,382500.0,88.6,5.1,24.9,31.4,28.6,8.1,71.2,8.6,6.34,57.9,0.0,32.4,0.0,15.8,0.7,0.5,4.9
2022-11,DF,Centro-Oeste,Bolsonaro,525900.0,88.3,4.9,23.3,31.4,28.6,6.8,69.2,8.0,7.27,42.6,0.0,32.4,0.0,9.1,0.6,0.5,5.1
2022-11,GO,Centro-Oeste,Bolsonaro,373700.0,87.7,5.0,25.5,35.4,24.6,8.7,70.5,11.4,6.7,52.9,0.0,32.4,0.0,8.1,0.8,0.5,3.9
2022-12,CE,Nordeste,Bolsonaro,392500.0,87.8,4.1,26.0,28.3,31.7,11.9,69.5,10.2,6.51,44.2,0.0,32.4,0.0,6.6,1.0,0.6,4.2
2022-12,RJ,Sudeste,Bolsonaro,497100.0,89.8,7.5,25.5,31.7,28.3,5.5,69.3,7.6,6.11,139.8,0.0,32.4,0.0,32.5,0.9,0.4,5.9
2022-12,SP,Sudeste,Bolsonaro,562400.0,87.6,5.1,24.1,33.0,27.0,7.2,71.0,8.6,7.1,62.9,0.0,32.4,0.0,11.4,0.7,0.4,4.5
2022-12,BA,Nordeste,Bolsonaro,303100.0,88.3,4.8,25.4,32.0,28.0,8.3,68.0,7.7,6.23,42.8,0.0,32.4,0.0,18.5,0.8,0.6,4.9
2022-12,MG,Sudeste,Bolsonaro,401300.0,87.1,4.6,26.2,31.7,28.3,6.0,69.2,7.6,6.83,41.7,0.0,32.4,0.0,8.1,0.5,0.5,4.9
2022-12,RS,Sul,Bolsonaro,428100.0,88.4,4.6,25.1,32.0,28.0,6.5,69.6,7.8,7.13,57.0,0.0,32.4,0.0,6.6,0.8,0.6,5.6
2022-12,SC,Sul,Bolsonaro,526400.0,91.6,4.2,33.3,33.9,26.1,5.7,64.8,11.1,7.47,40.4,0.0,22.7,27.0,2.0,0.7,0.6,7.0
2022-12,AM,Norte,Bolsonaro,372500.0,87.5,5.4,23.8,31.9,28.1,7.3,69.1,8.1,6.52,47.8,0.0,32.4,0.0,14.0,0.7,0.5,5.3
2022-12,DF,Centro-Oeste,Bolsonaro,516000.0,88.1,5.3,26.2,27.9,32.1,6.2,70.2,8.2,7.21,38.7,0.0,32.4,0.0,9.3,0.7,0.6,5.6
2022-12,GO,Centro-Oeste,Bolsonaro,354000.0,87.9,4.5,25.0,30.7,29.3,8.8,70.3,11.2,6.43,31.3,0.0,32.4,0.0,8.2,0.8,0.6,4.7
2023-01,CE,Nordeste,Lula,392900.0,92.5,2.9,27.4,38.4,21.6,20.0,70.7,11.6,6.47,31.6,0.0,32.4,8.0,7.2,0.9,0.5,5.1
2023-01,RJ,Sudeste,Lula,483000.0,91.9,6.3,27.0,33.5,26.5,9.4,69.6,8.9,5.93,127.4,0.0,32.4,0.0,31.4,0.8,0.6,5.0
2023-01,SP,Sudeste,Lula,554700.0,93.0,3.9,24.6,28.9,31.1,8.9,68.5,9.0,7.04,58.1,0.0,32.4,0.0,11.0,0.7,0.7,4.6
2023-01,BA,Nordeste,Lula,315500.0,92.0,3.8,28.0,33.1,26.9,13.5,70.3,8.5,5.99,41.2,0.0,32.4,0.0,18.8,0.7,0.6,5.2
2023-01,MG,Sudeste,Lula,384700.0,92.6,4.2,26.8,32.9,27.1,11.0,70.8,9.1,6.78,44.9,0.0,32.4,0.0,8.4,0.7,0.5,6.2
2023-01,RS,Sul,Lula,427900.0,91.3,3.5,27.4,32.3,27.7,8.2,70.5,8.6,6.87,65.0,0.0,32.4,0.0,5.4,0.6,0.7,4.7
2023-01,SC,Sul,Lula,510700.0,95.0,3.4,34.5,35.6,24.4,9.9,65.0,12.5,7.32,48.5,0.0,22.7,27.2,4.2,0.8,0.5,8.0
2023-01,AM,Norte,Lula,368500.0,90.3,3.6,27.5,30.7,29.3,13.0,70.4,9.4,6.38,47.9,0.0,32.4,0.0,16.0,0.8,0.6,5.1
2023-01,DF,Centro-Oeste,Lula,497400.0,91.4,4.0,26.5,28.5,31.5,10.2,70.6,9.1,6.96,43.9,0.0,32.4,0.0,9.2,0.7,0.5,4.5
2023-01,GO,Centro-Oeste,Lula,375100.0,92.1,3.4,24.5,31.4,28.6,11.3,70.1,11.6,6.64,40.0,0.0,32.4,12.1,6.9,0.7,0.4,4.1
2023-02,CE,Nordeste,Lula,381300.0,90.4,2.5,28.6,33.4,26.6,19.3,69.4,12.3,6.34,24.8,0.0,32.4,8.1,8.2,1.1,0.4,5.9
2023-02,RJ,Sudeste,Lula,494000.0,92.6,6.0,27.9,34.7,25.3,9.7,69.1,8.8,5.99,136.3,0.0,32.4,0.0,33.8,0.8,0.6,5.8
2023-02,SP,Sudeste,Lula,539800.0,92.5,3.2,26.0,29.9,30.1,7.5,72.5,8.9,6.87,63.8,0.0,32.4,0.0,10.8,0.6,0.7,5.2
2023-02,BA,Nordeste,Lula,309100.0,92.1,4.0,28.7,30.7,29.3,14.6,70.4,7.9,6.11,41.9,0.0,32.4,0.0,16.2,0.7,0.4,5.3
2023-02,MG,Sudeste,Lula,393600.0,93.7,3.1,27.1,31.4,28.6,10.5,68.5,8.1,6.72,49.4,0.0,32.4,0.0,6.5,0.5,0.4,5.4
2023-02,RS,Sul,Lula,434600.0,93.4,4.4,26.7,32.9,27.1,9.2,72.1,9.4,7.03,44.9,0.0,32.4,0.0,6.2,0.8,0.7,3.5
2023-02,SC,Sul,Lula,526100.0,97.0,2.9,35.6,32.1,27.9,10.7,66.2,12.1,7.28,54.6,0.0,22.7,27.3,3.0,0.8,0.5,7.6
2023-02,AM,Norte,Lula,391300.0,91.3,3.7,27.4,30.6,29.4,12.8,70.7,9.5,6.16,63.8,0.0,32.4,0.0,16.1,0.8,0.7,4.5
2023-02,DF,Centro-Oeste,Lula,526700.0,91.9,3.5,27.4,33.4,26.6,11.5,69.0,9.0,7.04,38.0,0.0,32.4,0.0,7.5,0.6,0.6,5.8
2023-02,GO,Centro-Oeste,Lula,356000.0,91.7,3.8,27.8,30.8,29.2,11.3,70.8,11.8,6.59,36.6,0.0,32.4,12.1,4.8,0.8,0.6,3.9
2023-03,CE,Nordeste,Lula,392300.0,92.2,2.6,29.8,30.6,29.4,19.5,70.6,12.3,6.44,32.7,0.0,32.5,8.1,8.4,0.7,0.7,4.1
2023-03,RJ,Sudeste,Lula,506100.0,93.0,6.5,28.3,31.8,28.2,8.0,69.9,8.3,5.88,115.9,0.0,32.5,0.0,31.3,0.6,0.4,5.5
2023-03,SP,Sudeste,Lula,576300.0,92.4,3.9,26.9,31.2,28.8,8.2,70.0,8.4,7.08,74.4,0.0,32.5,0.0,10.5,0.7,0.7,5.2
2023-03,BA,Nordeste,Lula,301800.0,92.5,3.6,25.6,30.5,29.5,12.1,69.1,8.8,6.01,50.3,0.0,32.5,0.0,16.0,0.8,0.5,4.6
2023-03,MG,Sudeste,Lula,394900.0,92.1,3.5,27.2,36.6,23.4,10.2,69.7,8.8,6.53,33.7,0.0,32.5,0.0,8.1,0.6,0.6,4.8
2023-03,RS,Sul,Lula,421700.0,93.1,3.9,27.3,30.4,29.6,9.8,69.6,9.2,6.93,55.4,0.0,32.5,0.0,3.4,0.5,0.7,4.7
2023-03,SC,Sul,Lula,529800.0,95.4,3.1,32.6,35.2,24.8,10.2,66.3,12.1,7.28,37.1,0.0,22.7,27.5,2.7,0.6,0.6,6.9
2023-03,AM,Norte,Lula,382200.0,92.7,3.8,29.0,31.9,28.1,12.8,72.1,9.5,6.24,65.8,0.0,32.5,0.0,14.7,0.6,0.6,5.2
2023-03,DF,Centro-Oeste,Lula,504300.0,91.7,4.1,29.0,33.8,26.2,10.7,69.9,9.0,7.13,55.7,0.0,32.5,0.0,9.1,0.7,0.7,4.7
2023-03,GO,Centro-Oeste,Lula,369300.0,92.6,4.3,28.4,30.2,29.8,12.0,71.5,11.8,6.44,37.9,0.0,32.5,12.1,7.3,0.7,0.6,5.0
2023-04,CE,Nordeste,Lula,393000.0,91.9,3.5,27.1,33.3,26.7,20.1,70.7,12.2,6.36,35.8,0.0,32.5,8.1,8.7,0.7,0.7,4.9
2023-04,RJ,Sudeste,Lula,495100.0,90.9,6.1,27.0,32.6,27.4,9.0,68.8,8.4,6.04,127.9,0.0,32.5,0.0,34.5,0.6,0.6,4.5
2023-04,SP,Sudeste,Lula,538100.0,93.0,3.5,28.2,31.8,28.2,8.0,70.5,9.1,7.03,70.3,0.0,32.5,0.0,10.7,0.6,0.5,4.8
2023-04,BA,Nordeste,Lula,304100.0,91.5,3.4,24.5,31.7,28.3,13.2,69.3,9.5,6.16,41.0,0.0,32.5,0.0,19.4,0.5,0.6,4.7
2023-04,MG,Sudeste,Lula,370000.0,93.0,3.1,29.4,33.8,26.2,11.1,70.0,9.6,6.57,56.3,0.0,32.5,0.0,6.4,0.5,0.7,5.0
2023-04,RS,Sul,Lula,432500.0,92.0,3.0,26.6,32.4,27.6,9.1,69.0,8.4,6.98,53.2,0.0,32.5,0.0,6.2,0.6,0.3,4.6
2023-04,SC,Sul,Lula,508900.0,97.0,3.3,34.6,37.5,22.5,9.9,63.8,12.3,7.26,49.0,0.0,22.7,27.7,4.8,0.7,0.4,8.1
2023-04,AM,Norte,Lula,392700.0,92.0,3.7,27.4,32.8,27.2,12.2,70.2,8.7,6.15,64.5,0.0,32.5,0.0,15.7,0.6,0.5,5.5
2023-04,DF,Centro-Oeste,Lula,505900.0,92.7,3.4,26.6,33.8,26.2,11.1,69.7,8.9,7.16,54.0,0.0,32.5,0.0,8.4,0.7,0.6,4.5
2023-04,GO,Centro-Oeste,Lula,370600.0,91.8,4.1,25.4,29.4,30.6,11.2,70.6,11.4,6.56,36.8,0.0,32.5,12.2,7.6,0.7,0.6,5.1
2023-05,CE,Nordeste,Lula,378700.0,94.1,2.8,28.0,37.0,23.0,18.5,69.9,11.4,6.4,24.0,0.0,32.5,8.1,9.9,0.9,0.5,4.3
2023-05,RJ,Sudeste,Lula,489300.0,93.1,6.2,27.5,31.2,28.8,9.3,69.7,8.3,5.79,114.7,0.0,32.5,0.0,33.5,0.9,0.5,4.5
2023-05,SP,Sudeste,Lula,556100.0,93.3,4.3,27.6,34.2,25.8,6.7,69.5,8.3,7.11,70.7,0.0,32.5,0.0,11.6,0.8,0.5,4.6
2023-05,BA,Nordeste,Lula,314300.0,92.6,3.4,26.1,31.4,28.6,13.5,69.2,8.3,5.97,50.1,0.0,32.5,0.0,17.2,0.6,0.5,5.7
2023-05,MG,Sudeste,Lula,414000.0,94.0,3.4,25.8,34.2,25.8,10.2,69.1,8.4,6.79,38.7,0.0,32.5,0.0,7.6,0.6,0.5,4.4
2023-05,RS,Sul,Lula,429300.0,91.8,3.6,27.3,36.5,23.5,9.0,69.6,9.1,6.88,39.0,0.0,32.5,0.0,6.7,0.9,0.6,4.6
2023-05,SC,Sul,Lula,512500.0,97.0,2.9,32.2,30.7,29.3,9.0,64.4,12.0,7.31,22.9,0.0,22.8,27.8,2.6,0.6,0.6,8.1
2023-05,AM,Norte,Lula,377300.0,91.0,3.8,26.5,34.0,26.0,11.8,69.3,9.9,6.33,71.1,0.0,32.5,0.0,15.5,0.5,0.5,4.7
2023-05,DF,Centro-Oeste,Lula,501000.0,90.7,3.5,27.5,33.1,26.9,12.1,69.2,8.4,7.21,22.1,0.0,32.5,0.0,8.7,0.6,0.7,4.8
2023-05,GO,Centro-Oeste,Lula,371000.0,92.7,3.2,24.6,33.4,26.6,12.7,71.4,11.6,6.57,40.4,0.0,32.5,12.2,7.6,0.6,0.4,5.2
2023-06,CE,Nordeste,Lula,379300.0,93.0,2.7,26.9,29.4,30.6,17.4,68.9,13.3,6.43,36.2,0.0,32.5,8.2,8.2,0.7,0.6,4.7
2023-06,RJ,Sudeste,Lula,500600.0,93.9,6.1,27.9,34.5,25.5,9.0,71.1,8.6,5.86,122.7,0.0,32.5,0.0,34.1,0.7,0.6,5.4
2023-06,SP,Sudeste,Lula,539800.0,91.6,4.5,28.8,34.4,25.6,9.6,68.4,8.4,6.92,72.8,0.0,32.5,0.0,10.1,0.7,0.6,6.1
2023-06,BA,Nordeste,Lula,303100.0,92.7,3.5,27.6,32.9,27.1,13.4,68.0,8.3,6.02,59.2,0.0,32.5,0.0,18.2,0.8,0.5,4.8
2023-06,MG,Sudeste,Lula,400400.0,92.6,3.5,26.8,29.2,30.8,10.9,68.7,8.9,6.65,50.1,0.0,32.5,0.0,6.7,0.7,0.5,5.4
2023-06,RS,Sul,Lula,428900.0,93.3,4.4,26.8,33.4,26.6,9.1,70.0,8.6,7.01,49.6,0.0,32.5,0.0,7.4,0.8,0.6,5.4
2023-06,SC,Sul,Lula,505300.0,97.0,3.8,33.5,31.3,28.7,9.9,65.0,12.0,7.37,24.8,0.0,22.8,28.0,3.3,0.8,0.6,7.3
2023-06,AM,Norte,Lula,387400.0,92.2,3.7,26.8,28.5,31.5,12.0,70.7,9.0,6.28,68.7,0.0,32.5,0.0,14.7,0.8,0.7,5.1
2023-06,DF,Centro-Oeste,Lula,490800.0,93.8,4.0,26.6,33.7,26.3,11.8,71.0,8.9,7.18,37.9,0.0,32.5,0.0,8.9,0.8,0.6,4.7
2023-06,GO,Centro-Oeste,Lula,374700.0,92.8,4.0,26.0,31.6,28.4,12.9,68.6,11.1,6.59,51.2,0.0,32.5,12.3,7.5,0.6,0.6,5.2
2023-07,CE,Nordeste,Lula,365700.0,92.6,3.5,26.5,31.2,28.8,17.3,70.6,12.2,6.34,28.9,0.0,32.6,8.2,9.3,0.9,0.5,4.8
2023-07,RJ,Sudeste,Lula,494300.0,92.3,6.4,25.9,35.4,24.6,11.4,70.1,8.4,5.93,133.6,0.0,32.6,0.0,31.1,0.6,0.5,4.8
2023-07,SP,Sudeste,Lula,534200.0,92.5,3.7,26.3,31.3,28.7,7.9,70.8,8.7,7.1,67.5,0.0,32.6,0.0,12.6,0.8,0.5,4.7
2023-07,BA,Nordeste,Lula,317900.0,90.5,3.6,26.8,32.3,27.7,11.4,71.3,8.4,5.95,50.5,0.0,32.6,0.0,17.8,0.6,0.5,5.8
2023-07,MG,Sudeste,Lula,397500.0,91.8,3.5,28.4,34.9,25.1,11.7,70.5,8.9,6.7,29.4,0.0,32.6,0.0,6.8,0.5,0.6,4.5
2023-07,RS,Sul,Lula,443400.0,92.9,4.1,27.7,30.8,29.2,10.9,70.0,9.0,6.99,38.3,0.0,32.6,0.0,5.1,0.7,0.5,4.0
2023-07,SC,Sul,Lula,503600.0,95.6,3.6,33.3,34.9,25.1,8.6,63.7,11.7,7.39,47.7,0.0,22.8,28.2,5.0,0.8,0.5,8.9
2023-07,AM,Norte,Lula,380500.0,92.4,4.0,26.7,35.3,24.7,12.6,71.5,8.9,6.26,49.8,0.0,32.6,0.0,14.4,0.6,0.5,5.8
